trace_start_time,source_origin_time,receiver_latitude,receiver_longitude,receiver_elevation_m,p_arrival_sample,p_weight,p_travel_sec,s_arrival_sample,s_weight,source_latitude,source_longitude,source_depth_km,source_magnitude,source_magnitude_type,source_distance_deg,source_distance_km,back_azimuth_deg,trace_category,trace_name
2010-04-30 00:32:04.170000,2010-04-30 00:31:54.900000,33.05149,-114.82706,610,700,0.11,16.2700004577637,1911,0.53,32.1663333,-115.198,18.61,3.08,ml,0.9365,103.95,199.3,earthquake_local,GLA.CI_20100430003204_EV
2013-10-25 11:29:19.847860,2013-10-25 11:29:18.835000,37.0667,-116.4703,1871,500,0.44,6.01285982131958,963.583,0.93,37.0637,-116.0899,3.77,3.09,ml,0.305,33.85,91.64,earthquake_local,TIM.SN_20131025112919_EV
2012-12-23 02:43:02.670000,2012-12-23 02:43:08.690000,36.610867,-121.314667,1052,800,0.48,1.98000001907349,954,0.59,36.699,-121.332,4.1,3.1,ml,0.08919,9.9,350.9,earthquake_local,BJOB.NC_20121223024302_EV
2010-05-10 07:45:07.180000,2010-05-10 07:44:55.38,61.0889,-149.739,390,500,0.5,16.7999992370606,1788,0.5,60.2081,-150.4661,50.33,3.11,mb,0.95,105.89,21.8,earthquake_local,RC01.AK_20100510074506_EV
2015-02-28 23:08:47.210000,2015-02-28 23:08:44.46,36.541,-89.228996,141,400,0.5,6.75,928,0.5,36.5281,-89.6371,15.21,3.12,md,0.33,36.57,87.7,earthquake_local,HICK.NM_20150228230846_EV
2014-03-08 04:16:46.050000,2014-03-08 04:16:31.440000,33.63,-116.8478,1365,900,0,23.6100006103516,2774,0.85,33.9633,-118.4241,16.05,3.13,ml,1.362,151.18,284.1,earthquake_local,RDM.AZ_20140308041646_EV
2011-08-18 21:43:53.590000,2011-08-18 21:43:49.260000,33.86164,-117.20529,468,1000,0.6,14.3299999237061,2017,0.57,33.7725,-118.1456667,19.53,3.14,ml,0.7879,87.46,263.2,earthquake_local,PER.CI_20110818214353_EV
2014-09-09 01:41:01.800000,2014-09-09 01:40:44.800000,18.0064,-67.1096,119.9,700,0.35,24,2641,0.17,18.7687,-68.0765,128.06,3.15,md,1.19074,132.17,309.396,earthquake_local,CRPR.PR_20140909014101_EV
2016-04-10 04:55:24.310000,2016-04-10 04:55:14.900000,18.271674,-65.856634,606.9,800,0.18,17.4099998474121,2229,0.66,18.9987,-65.017,45.69,3.16,md,1.0755,119.38,47.886,earthquake_local,CBYP.PR_20160410045524_EV
2018-01-02 02:07:42.230000,2018-01-02 02:07:37.770000,18.467493,-67.111184,119.9,600,0.47,10.460000038147,1453,0,18.9998,-66.8878,10.52,3.17,md,0.5727,63.57,22,earthquake_local,AGPR.PR_20180102020742_EV
2014-07-20 07:32:56.610000,2014-07-20 07:32:15.99,64.4716,-148.0918,329,400,0.5,44.6199989318848,3868,0.6,62.1431,-152.0703,110.08,3.18,mb,2.95,327.22,35.8,earthquake_local,WRH.AK_20140720073255_EV
2017-07-04 13:42:20.590000,2017-07-04 13:42:09.800000,34.10618,-118.45505,268,500,0.48,15.789999961853,1680,0.52,34.8436,-118.9556,16.36,3.19,ml,0.8526,94.64,330.4,earthquake_local,DJJ.CI_20170704134220_EV
2009-02-07 06:44:57.900000,2009-02-07 06:44:56.22,38.7047,23.5847,440,900,0.5,10.6800003051758,1688,0.67,38.3014,24.0662,13.81,3.2,ml,0.55,61.39,317.2,earthquake_local,MRKA.HA_20090207064456_EV
2010-04-05 16:52:12.270000,2010-04-05 16:51:58.020000,32.892,-116.4223,1875,800,0.98,22.25,2391,0,32.1691667,-115.2513333,9.99,3.21,ml,1.224,135.86,126.5,earthquake_local,MONP2.AZ_20100405165212_EV
2010-04-08 05:45:50.950000,2010-04-08 05:45:42.590000,32.75904,-115.73161,-8,500,0.09,13.3599996566773,1547,0.59,32.1973333,-115.2201667,9.98,3.22,ml,0.7075,78.53,142.6,earthquake_local,WES.CI_20100408054550_EV
2017-06-10 03:43:04.360000,2017-06-10 03:42:47.020000,18.271674,-65.856634,606.9,800,0.11,25.3400001525879,2686,0,18.8792,-64.2497,32.03,3.23,md,1.6545,183.65,69,earthquake_local,CBYP.PR_20170610034304_EV
2015-12-02 13:14:38.130000,2015-12-02 13:14:35.700000,18.353333,-64.962222,377,900,0.2,11.4300003051758,1806,0.78,18.8758,-64.5593,14.72,3.24,md,0.64504,71.6,36.387,earthquake_local,STVI.PR_20151202131438_EV
2016-09-01 02:21:14.190000,2016-09-01 02:21:01.800000,18.415041,-64.618605,36,700,0,19.3899993896484,2152,0.96,17.8718,-65.6397,6.49,3.25,md,1.11114,123.34,240.7492,earthquake_local,TBVI.PR_20160901022114_EV
2017-09-13 21:59:55.150000,2017-09-13 21:59:42.500000,34.27117,-117.42448,1616,600,0.73,18.6499996185303,1984,0.51,33.9719,-116.2797,16.78,3.26,ml,0.9974,110.71,107.6,earthquake_local,CJM.CI_20170913215955_EV
2011-03-15 07:16:04.270000,2011-03-15 07:15:48.990000,32.784,-117.13805,101,700,0.84,22.2800006866455,2471,0,31.5595,-117.1075,4.75,3.27,ml,1.221,135.53,178.8,earthquake_local,SDG.CI_20110315071604_EV
2014-07-14 22:59:56.130000,2014-07-14 22:59:29.83,41.445801,46.118301,1342,600,0.5,32.2999992370606,3473,0.5,42.8943,44.9708,6.1,3.28,mb,1.68,186.75,149.1,earthquake_local,DDFL.GO_20140714225955_EV
2015-07-22 05:24:16.990000,2015-07-22 05:23:50.168000,39.9444,-119.825,1670,900,0.91,35.8219985961914,3665.466,0,41.8923,-119.6275,10.29,3.29,ml,1.947,216.12,4.32,earthquake_local,WVA.NN_20150722052416_EV
2012-06-08 11:57:17.070000,2012-06-08 11:57:17.36,39.24565,26.26499,130,900,0.5,8.71000003814697,1484,0.5,38.829,26.4887,11.36,3.3,mb,0.45,50.15,338,earthquake_local,PRK.HL_20120608115716_EV
2015-05-04 13:40:08.870000,2015-05-04 13:39:59.090000,31.0376,-114.851,39,800,0.81,17.7800006866455,1989,0.63,31.2235,-115.9473333,6.29,3.31,ml,0.9582,106.36,280.9,earthquake_local,SFX.BC_20150504134008_EV
2010-04-20 05:15:55.630000,2010-04-20 05:15:43.850000,32.68005,-116.67215,529,900,0,20.7800006866455,2810,0,32.1835,-115.2608333,14.37,3.32,ml,1.292,143.41,113,earthquake_local,BAR.CI_20100420051555_EV
2014-04-13 15:47:10.020000,2014-04-13 15:47:02.000000,61.2003,-152.2091,984,500,0.8,13.0200004577637,1522,0.56,61.3075,-150.8662,60.91,3.33,mb,0.65812,73.05,80.781,earthquake_local,SPCR.AV_20140413154710_EV
2014-04-29 07:34:40.500000,2014-04-29 07:34:29.300000,18.09725,-65.55272,191,600,0.48,17.2000007629395,1883,0.07,18.5153,-66.1877,94.63,3.34,md,0.7327,81.33,304.48,earthquake_local,MTP.PR_20140429073440_EV
2018-10-26 06:31:26.170000,2018-10-26 06:30:59.310000,18.0428,-66.60623,102.6,900,0.49,35.8600006103516,3984,0,18.5145,-68.8938,115.67,3.35,md,2.2455,249.25,281,earthquake_local,OBIP.PR_20181026063126_EV
2010-04-05 17:03:20.450000,2010-04-05 17:03:09.390000,32.99889,-116.94187,463,800,0.3,19.0599994659424,2161,0,32.6065,-115.7846667,2.75,3.36,ml,1.05,116.55,112.3,earthquake_local,DPP.CI_20100405170320_EV
2015-01-18 09:48:28.830000,2015-01-18 09:48:23.000000,18.467493,-67.111184,119.9,1000,0.15,15.8299999237061,2318,0.7,19.3767,-67.438,49.22,3.37,md,0.95583,106.1,341.063,earthquake_local,AGPR.PR_20150118094828_EV
2017-06-03 03:42:21.420000,2017-06-03 03:42:12.460000,18.38527,-67.46666,151.7,800,0.48,16.9599990844727,2125,0,18.3756,-66.4386,58,3.38,md,1,111,91,earthquake_local,IDE.PR_20170603034221_EV
2010-04-05 10:39:27.230000,2010-04-05 10:39:21.370000,33.2801,-115.98585,14,700,0.59,12.8599996566773,1709,0,32.6245,-115.7465,3.05,3.39,ml,0.6841,75.94,163,earthquake_local,SAL.CI_20100405103927_EV
2012-08-07 10:44:51.650000,2012-08-07 10:44:49.47,62.9699,-145.4699,1150,600,0.5,8.18000030517578,1119,0.5,63.3567,-145.0462,2.16,3.4,mb,0.43,48.11,206.5,earthquake_local,PAX.AK_20120807104450_EV
2018-12-27 01:15:07.850000,2018-12-27 01:14:59.950000,33.4577,-117.1708,355.7,1000,0.46,17.8999996185303,2255,0.03,34.4063,-116.8868,4.03,3.41,ml,0.9755,108.28,13.8,earthquake_local,SMER.AZ_20181227011507_EV
2018-06-15 03:01:33.520000,2018-06-15 03:01:12.070000,18.0428,-66.60623,102.6,800,0.26,29.4500007629395,3037,0,19.2903,-68.0962,63.11,3.42,md,1.9,210.9,311,earthquake_local,OBIP.PR_20180615030133_EV
2014-08-28 08:00:16.420000,2014-08-28 07:59:51.32,52.2016,-174.1975,55,400,0.5,29.1000003814697,2684,0.78,52.1146,-170.9872,42.0,3.43,mb,1.98,219.89,273.8,earthquake_local,ATKA.AK_20140828080015_EV
2015-03-26 12:41:10.360000,2015-03-26 12:40:42.22,61.0889,-149.739,390,800,0.5,36.1399993896484,3486,0.5,59.8538,-153.3931,132.72,3.44,mb,2.19,243.53,54,earthquake_local,RC01.AK_20150326124109_EV
2015-01-27 08:16:45.890000,2015-01-27 08:16:39.120000,34.11816,-118.30024,342,500,0.52,11.7700004577637,1360,0.58,34.7585,-118.4435,11.96,3.45,ml,0.6423,71.3,349.1,earthquake_local,GR2.CI_20150127081645_EV
2008-01-25 21:15:58.040000,2008-01-25 21:15:46.44,63.5527,-150.9233,1172,700,0.5,18.6000003814697,2054,0.5,63.2106,-150.5257,128.46,3.46,mb,0.39,43.01,332.7,earthquake_local,KTH.AK_20080125211557_EV
2015-02-11 03:43:26.680000,2015-02-11 03:42:55.100000,18.271674,-65.856634,606.9,700,0,38.5800018310547,3633,0.39,17.7108,-68.337,107.84,3.47,md,2.42561,269.24,256.3229,earthquake_local,CBYP.PR_20150211034326_EV
2014-07-23 06:43:53.370000,2014-07-23 06:43:37.59,51.899,-177.9853,440,600,0.5,21.7800006866455,2373,0.5,51.2268,-176.2516,35,3.48,mb,1.27,141.58,302.6,earthquake_local,TAFP.AV_20140723064352_EV
2010-04-05 06:49:57.900000,2010-04-05 06:49:46.340000,32.784,-117.13805,101,800,0.53,19.5599994659424,2193,0,32.6813333,-115.8633333,7.16,3.49,ml,1.079,119.77,95.8,earthquake_local,SDG.CI_20100405064957_EV
2012-10-31 09:56:10.800000,2012-10-31 09:55:50.25,40.686001,30.3083,190,400,0.5,24.5499992370606,2164,0.79,40.4552,28.6935,15.66,3.5,ml,1.25,139.12,78.9,earthquake_local,SPNC.YH_20121031095609_EV
2015-06-02 01:31:15.320000,2015-06-02 01:31:11.550000,36.439047,-118.080495,1569.5,900,0.87,12.7700004577637,1760,0.56,35.867,-117.6899,10.69,3.51,ml,0.6601,73.27,151.5,earthquake_local,CWC.CI_20150602013115_EV
2015-06-04 15:12:57.220000,2015-06-04 15:12:49.190000,35.9357,-117.6017,1042.6,700,0.57,15.0299997329712,1781,0.55,35.4731,-118.4252,9.05,3.52,ml,0.8077,89.65,235.6,earthquake_local,B918.PB_20150604151257_EV
2011-04-15 13:34:10.832980,2011-04-15 13:33:55.611000,38.03455,-120.38651,697,1000,0.32,25.2219791412354,2772.708,0,38.3873,-118.7267,3.2,3.53,mb,1.35,149.85,75.56,earthquake_local,CMB.BK_20110415133410_EV
2013-05-17 03:07:54.230000,2013-05-17 03:07:52.320000,33.55553,-115.94586,17,800,0.55,9.90999984741211,1516,0.62,33.1987,-115.5525,8.55,3.54,ml,0.483,53.61,136.9,earthquake_local,NSS2.CI_20130517030754_EV
2014-11-07 19:20:26.030000,2014-11-07 19:19:55.11,43.79211,-120.94066,1914,600,0.5,36.9199981689453,3781,0.87,41.895,-119.623,2.27,3.55,ml,2.13,236.67,333.4,earthquake_local,PINE.UO_20141107192025_EV
2014-06-05 14:41:27.690000,2014-06-05 14:41:13.15,63.7318,-148.9373,618,500,0.5,19.5400009155273,1873,0.5,62.849,-149.387,87.39,3.56,mb,0.91,100.95,12.8,earthquake_local,MCK.AK_20140605144126_EV
2012-03-24 21:16:29.710000,2012-03-24 21:16:17.980000,47.42546,-121.80254,440,500,0.06,16.7299995422363,1807,0.54,48.35,-122.281,7.75,3.57,ml,0.9796,108.74,340.7,earthquake_local,RATT.UW_20120324211629_EV
2012-12-15 17:16:59.660000,2012-12-15 17:16:27.850000,32.8889,-117.1051,150,800,0.45,39.810001373291,3707,0,31.468,-119.5566667,5.8,3.58,ml,2.516,279.28,234.9,earthquake_local,CPE.AZ_20121215171659_EV
2018-01-13 06:27:04.570000,2018-01-13 06:26:58.400000,32.6316,-115.4447,44.3,700,0.38,13.1700000762939,1771,0.51,33.1145,-116.0831,23.01,3.59,ml,0.7155,79.42,312.2,earthquake_local,UABX.BC_20180113062704_EV
2014-06-07 22:32:10.430000,2014-06-07 22:31:37.93,-25.1626,-69.5904,2556,900,0.5,41.5,4396,0.6,-22.5386,-68.8738,99.88,3.6,mw,2.69,299.65,194,earthquake_local,GO02.C_20140607223209_EV
2010-04-08 03:22:40.900000,2010-04-08 03:22:32.670000,32.99889,-116.94187,463,900,0.35,17.2299995422363,2129,0.53,32.7143333,-115.8738333,2.68,3.61,ml,0.9427,104.64,107.9,earthquake_local,DPP.CI_20100408032240_EV
2015-03-18 12:48:00.080000,2015-03-18 12:47:46.84,17.886299,-66.526703,10,700,0.5,20.2399997711182,2837,0.52,18.8396,-67.224,29,3.62,mb,1.16,128.7,145,earthquake_local,ICMP.PR_20150318124759_EV
2014-01-16 07:40:05.580000,2014-01-16 07:40:06.110000,33.86164,-117.20529,468,800,0.43,7.46999979019165,1351,0.59,33.8201,-117.6856,18.69,3.63,ml,0.4022,44.64,265.2,earthquake_local,PER.CI_20140116074005_EV
2014-07-15 14:30:21.900000,2014-07-15 14:30:14.86,38.0228,22.9673,408,800,0.5,15.039999961853,1782,0.5,38.1338,22.025,64.43,3.64,mb,0.75,83.59,98.2,earthquake_local,LTK.HP_20140715143020_EV
2014-11-06 07:12:16.526480,2014-11-06 07:12:01.940000,42.7258,-120.8934,1887,900,0.48,23.5864791870117,2697.571,1,41.8871,-119.6548,2.07,3.65,ml,1.243,137.97,132.66,earthquake_local,TREE.UW_20141106071216_EV
2010-04-07 16:38:39.970000,2010-04-07 16:38:37.620000,32.892,-116.4223,1875,1000,0.54,12.3500003814697,1873,0.57,32.5908333,-115.7291667,3.62,3.66,ml,0.6568,72.9,117.5,earthquake_local,MONP2.AZ_20100407163839_EV
2015-02-26 01:18:42.570000,2015-02-26 01:18:37.470000,33.4955,-116.602667,1139,700,0.46,12.1000003814697,1576,0.58,33.9362,-116.0244,9.9,3.67,ml,0.6508,72.24,47.4,earthquake_local,B087.PB_20150226011842_EV
2014-02-20 00:35:01.760000,2014-02-20 00:34:41.57,36.277,-117.5937,1813,500,0.5,25.1900005340576,2081,0.77,35.3051,-118.4918,7.86,3.68,ml,1.21,134.98,36.7,earthquake_local,DAC.LB_20140220003500_EV
2013-01-28 19:03:56.400000,2013-01-28 19:03:29.66,42.12722,77.194443,1830,900,0.5,35.7400016784668,3430,0.5,42.4693,79.6447,1.26,3.69,mb,1.86,205.59,260.3,earthquake_local,KDJ.KR_20130128190355_EV
2010-04-21 08:20:49.000000,2010-04-21 08:20:40.95,38.4112,22.5271,701,400,0.5,12.0500001907349,1370,0.5,37.8365,22.0753,7.01,3.7,mb,0.68,75.09,31.7,earthquake_local,DSF.HP_20100421082048_EV
2013-09-30 04:23:32.610000,2013-09-30 04:23:28.490000,32.68005,-116.67215,529,700,0.48,11.1199998855591,1489,0.6,32.8768,-115.9871,17.01,3.71,ml,0.6025,66.88,71.4,earthquake_local,BAR.CI_20130930042332_EV
2013-08-04 07:58:14.960000,2013-08-04 07:57:54.000000,60.5905,-152.8058,1414,600,0,26.9599990844727,2776,0.53,61.4416,-149.8714,43.94,3.72,mb,1.66171,184.45,60.384,earthquake_local,RDJH.AV_20130804075814_EV
2002-07-31 08:32:04.120000,2002-07-31 08:31:47.980000,33.4915,-116.667,1301,400,0,20.1399993896484,1845,0,34.571,-116.44117,1.99,3.73,ml,1.093,121.54,9.9,earthquake_local,BZN.AZ_20020731083203_EV
2014-07-27 00:43:43.550000,2014-07-27 00:43:06.76,53.8829,-166.6856,390,400,0.5,40.7900009155273,3618,0.5,51.9672,-169.5913,30,3.74,mb,2.6,289.15,41.4,earthquake_local,MNAT.AV_20140727004342_EV
2014-11-24 06:36:25.750000,2014-11-24 06:36:08.75,36.3795,-99.0014,525,500,0.5,22,2156,0.65,36.3267,-97.528,12.06,3.75,ms,1.19,132.38,273,earthquake_local,U32A.OK_20141124063624_EV
2012-10-19 05:25:42.000000,2012-10-19 05:25:17.86,65.0304,-150.7442,812,400,0.5,28.1399993896484,2493,0.92,63.5333,-149.5957,114.17,3.76,mb,1.58,175.92,342.2,earthquake_local,MLY.AK_20121019052541_EV
2014-01-24 12:07:14.510000,2014-01-24 12:07:04.02,61.0889,-149.739,390,700,0.5,17.4899997711182,1935,0.5,61.6613,-151.2612,4.61,3.77,mb,0.93,103.4,127.3,earthquake_local,RC01.AK_20140124120713_EV
2015-12-26 11:55:27.160000,2015-12-26 11:55:16.430000,34.27117,-117.42448,1616,700,0.6,17.7299995422363,1992,0.54,35.2062,-117.2865,5.78,3.78,mw,0.9456,104.96,7.2,earthquake_local,CJM.CI_20151226115527_EV
2012-09-27 04:12:54.580000,2012-09-27 04:12:45.43,63.4502,-150.2893,1711.9,700,0.5,16.1499996185303,1909,0.5,62.8845,-150.5091,94.03,3.79,mb,0.58,64.02,9.9,earthquake_local,TRF.AK_20120927041253_EV
2013-08-07 14:36:08.800000,2013-08-07 14:36:11.30,38.6926,23.0213,290,800,0.5,5.5,1260,0.5,38.6989,22.6686,11.8,3.8,mb,0.28,30.69,91.2,earthquake_local,ATAL.HA_20130807143607_EV
2014-07-21 19:56:42.530000,2014-07-21 19:56:11.95,51.899,-177.9853,440,500,0.5,35.5800018310547,3013,0.64,51.1589,-174.8866,15.21,3.81,mb,2.07,230.24,292.2,earthquake_local,TAFP.AV_20140721195641_EV
2011-04-11 09:03:36.860000,2011-04-11 09:03:17.380000,32.68005,-116.67215,529,1000,0.36,29.4799995422363,3230,0.6,31.2056667,-115.5586667,7.16,3.82,ml,1.748,194.03,147.6,earthquake_local,BAR.CI_20110411090336_EV
2005-11-04 20:12:25.900000,2005-11-04 20:12:08.48,41.14503,25.53553,116,900,0.5,26.420000076294,2760,0.5,40.7069,27.289,10,3.83,mb,1.4,155.5,288.9,earthquake_local,RDO.HL_20051104201224_EV
2014-05-19 20:09:04.850000,2014-05-19 20:08:50.83,35.30177,-116.80574,1000,600,0.5,20.0200004577637,2028,0.5,34.2557,-116.82,13.23,3.84,ml,1.04,116.05,0.6,earthquake_local,GSC.CI_20140519200903_EV
2014-08-22 05:39:28.600000,2014-08-22 05:39:19.73,54.0903,-166.0126,277,900,0.5,17.8700008392334,2212,0.5,53.1746,-165.9143,13.42,3.85,mb,0.92,102.12,356.5,earthquake_local,AKMO.AV_20140822053927_EV
2014-08-10 10:40:12.040000,2014-08-10 10:40:03.202000,37.4618,-113.8569,1874,1000,0.11,18.8379993438721,2340.831,0,37.327,-115.0721,10,3.86,ml,0.984,109.22,261.56,earthquake_local,VRUT.UU_20140810104012_EV
2014-07-29 22:18:09.310000,2014-07-29 22:17:37.04,57.2225,-153.2875,77.5,900,0.5,41.2700004577637,4073,0.6,59.9251,-153.2834,143.6,3.87,mb,2.71,301.04,180,earthquake_local,OHAK.AT_20140729221808_EV
2012-02-29 12:07:16.320000,2012-02-29 12:06:42.76,63.6482,-144.0697,670,800,0.5,41.560001373291,3868,0.51,63.5898,-149.9512,141.14,3.88,mb,2.63,291.67,86.1,earthquake_local,DOT.AK_20120229120715_EV
2014-03-24 07:30:26.630000,2014-03-24 07:29:58.19,65.0304,-150.7442,812,500,0.5,33.439998626709,2888,0.67,63.5138,-147.5275,76.76,3.89,mb,2.07,229.9,318.8,earthquake_local,MLY.AK_20140324073025_EV
2000-11-13 23:15:33.060000,2000-11-13 23:15:03.78,64.873599,-147.8616,200,700,0.5,36.2799987792969,3512,0.71,63.108,-150.589,130.3,3.9,mb,2.14,237.78,33,earthquake_local,COLA.IU_20001113231532_EV
2010-04-17 19:41:30.670000,2010-04-17 19:41:22.790000,32.68005,-116.67215,529,900,0.71,16.8799991607666,2091,0.54,32.5151667,-115.5961667,12.08,3.91,ml,0.923,102.45,100.6,earthquake_local,BAR.CI_20100417194130_EV
2010-05-14 05:11:08.490000,2010-05-14 05:11:07.870000,32.892,-116.4223,1875,900,0.55,9.61999988555908,1572,0.59,32.7038333,-115.861,4.8,3.92,ml,0.5086,56.45,111.9,earthquake_local,MONP2.AZ_20100514051108_EV
2012-10-10 04:19:51.970000,2012-10-10 04:19:29.090000,43.95367,-72.99175,439,700,0.04,29.8799991607666,3040,0.61,45.7553333,-73.2685,8.55,3.93,ml,1.812,201.13,353.8,earthquake_local,MCVT.LD_20121010041951_EV
2015-02-24 06:28:58.030000,2015-02-24 06:28:43.06,63.4056,-148.8602,993.6,500,0.5,19.9699993133545,1924,0.5,63.1287,-150.4637,115.98,3.94,mb,0.78,86.22,68.3,earthquake_local,RND.AK_20150224062857_EV
2014-08-23 05:04:50.140000,2014-08-23 05:04:40.19,61.4131,-148.4585,598,800,0.5,17.9500007629395,2195,0.48,61.5464,-150.464,58.86,3.95,mb,0.97,107.9,97,earthquake_local,KNK.AK_20140823050449_EV
2014-08-18 10:17:46.150000,2014-08-18 10:17:15.87,53.4107,-167.9115,201,700,0.5,37.2799987792969,3804,0.5,52.0883,-171.2236,42,3.96,mb,2.41,267.68,55.4,earthquake_local,OKFG.AV_20140818101745_EV
2015-03-26 20:56:43.610000,2015-03-26 20:56:27.06,59.3702,-153.3573,105,400,0.5,20.5499992370606,1928,0.5,60.1095,-152.9503,127.43,3.97,mb,0.77,85.48,195.7,earthquake_local,AU22.AV_20150326205642_EV
2015-01-19 10:36:45.710000,2015-01-19 10:36:11.50,61.4924,-145.9227,1047.1,500,0.5,39.2099990844727,3740,0.65,62.1898,-150.5747,9.75,3.98,mb,2.31,256.99,105.5,earthquake_local,KLU.AK_20150119103644_EV
2014-06-11 09:38:16.190000,2014-06-11 09:38:05.720000,35.89095,-117.28332,1174,700,0.54,17.4699993133545,1979,0.54,35.0028,-116.9219,10.33,3.99,ml,0.9359,103.88,161.5,earthquake_local,SLA.CI_20140611093816_EV
2012-06-14 03:17:13.750000,2012-06-14 03:17:15.720000,34.22362,-118.05832,1725,900,0.28,7.03000020980835,1415,0.64,33.9085,-117.7917,9.6,4,ml,0.3844,42.67,145,earthquake_local,MWC.CI_20120614031713_EV
2013-09-26 02:34:34.100000,2013-09-26 02:34:36.97,38.3911,22.1398,760,500,0.5,2.13000011444092,680,0.5,38.2932,22.1462,9.68,4.01,mb,0.1,10.88,357,earthquake_local,KALE.HA_20130926023433_EV
2012-06-10 22:45:57.590000,2012-06-10 22:45:42.910000,32.8889,-117.1051,150,1000,0.83,24.6800003051758,2806,0,32.105,-115.735,10.61,4.02,ml,1.397,155.07,124.5,earthquake_local,CPE.AZ_20120610224557_EV
2010-05-22 04:53:27.720000,2010-05-22 04:53:18.630000,32.73561,-116.94241,113,600,0.31,15.0900001525879,1652,0,32.7156667,-115.9476667,9.02,4.03,ml,0.8387,93.1,91.6,earthquake_local,SDR.CI_20100522045327_EV
2013-02-03 05:14:05.670000,2013-02-03 05:13:39.35,65.0304,-150.7442,812,900,0.5,35.3199996948242,3395,0.5,62.8805,-150.6985,99.67,4.04,mb,2.16,239.67,359.5,earthquake_local,MLY.AK_20130203051404_EV
2014-08-13 08:17:40.600000,2014-08-13 08:17:32.58,41.7291,77.8048,3530,900,0.5,17.0200004577637,2210,0.5,41.0606,78.7481,6.53,4.05,mb,0.97,108.33,313.6,earthquake_local,TARG.KC_20140813081739_EV
2014-07-22 02:57:43.340000,2014-07-22 02:57:17.14,-25.1626,-69.5904,2556,800,0.5,34.2000007629395,3346,0.5,-23.2853,-68.9107,88.02,4.06,mb,1.97,219.09,198.2,earthquake_local,GO02.C_20140722025742_EV
2014-07-13 11:18:32.300000,2014-07-13 11:18:08.96,40.37328,23.44443,566,700,0.5,30.3400001525879,3043,0.5,40.8635,21.1857,13.86,4.07,mb,1.79,198.72,105.1,earthquake_local,PLG.HL_20140713111831_EV
2014-08-30 16:50:22.280000,2014-08-30 16:49:52.61,-38.512929,174.855686,237,600,0.5,35.6699981689453,3573,0.75,-40.4141,176.083,33.55,4.08,ms,2.12,236.02,333,earthquake_local,HIZ.NZ_20140830165021_EV
2012-07-01 07:54:28.650000,2012-07-01 07:54:20.470000,32.75904,-115.73161,-8,500,0.51,13.1800003051758,1501,0.59,32.1863333,-115.267,9.64,4.09,mw,0.6967,77.33,146.2,earthquake_local,WES.CI_20120701075428_EV
2012-10-29 12:39:54.940000,2012-10-29 12:39:23.58,37.1504,-92.5193,399,900,0.5,40.3600006103516,3882,0.5,35.2287,-90.6364,18.06,4.1,ml,2.45,272.3,322.1,earthquake_local,T40A.TA_20121029123953_EV
2014-05-05 12:03:39.460000,2014-05-05 12:03:34.340000,-20.5656,-70.1807,616,1000,0.1,15.1199998855591,1989,0.09,-20.2098,-70.9026,13.8,4.11,mb,0.77191,85.68,297.515,earthquake_local,TA01.C1_20140505120339_EV
2012-09-21 15:21:19.300000,2012-09-21 15:21:21.55,38.2401,21.9785,505,500,0.5,2.75,730,0.5,38.3521,22.0075,10.04,4.12,mb,0.11,12.69,191.5,earthquake_local,LAKA.HA_20120921152118_EV
2014-08-16 01:56:37.140000,2014-08-16 01:55:59.52,18.353333,-64.962219,377,400,0.5,41.6199989318848,3541,0.6,17.805,-62.1905,55.39,4.13,mb,2.68,299.61,282.1,earthquake_local,STVI.PR_20140816015636_EV
2013-09-11 01:03:12.480000,2013-09-11 01:02:58.63,61.2003,-152.2091,984,800,0.5,21.8500003814697,2551,0.5,61.3331,-149.5082,50.64,4.14,mb,1.31,145.66,265.4,earthquake_local,SPCR.AV_20130911010311_EV
2011-01-23 06:47:31.150000,2011-01-23 06:47:24.550000,32.80532,-115.44679,-13,500,0.76,11.6000003814697,1426,0,32.2165,-115.3213333,1.82,4.15,ml,0.5966,66.22,169.8,earthquake_local,DRE.CI_20110123064731_EV
2014-08-21 04:34:05.320000,2014-08-21 04:33:49.94,35.688123,-120.400916,431,600,0.5,21.3799991607666,2276,0.76,36.6735,-121.0245,10.04,4.16,mb,1.1,122.89,152.7,earthquake_local,TCHL.BK_20140821043404_EV
2014-07-20 08:15:36.600000,2014-07-20 08:15:04.19,37.5324,21.7089,482,500,0.5,37.4099998474121,3210,0.5,37.8431,24.0047,184.07,4.17,mb,1.85,205.41,261,earthquake_local,AMT.HP_20140720081535_EV
2009-05-24 16:23:15.300000,2009-05-24 16:23:09.74,40.8217,23.3539,670,700,0.5,12.5600004196167,1690,0.5,41.2899,22.7078,12.0,4.18,mb,0.68,75.19,133.5,earthquake_local,SOH.HT_20090524162314_EV
2012-01-18 13:31:55.680000,2012-01-18 13:31:42.420000,32.68005,-116.67215,529,800,0.53,21.2600002288818,2550,0,32.4611667,-115.26,1.53,4.19,ml,1.212,134.53,100.8,earthquake_local,BAR.CI_20120118133155_EV
2002-11-04 05:00:33.284000,2002-11-04 05:00:02.454000,61.807,-148.3316,781,500,1,35.8300018310547,3260.7,0.73,63.2498,-145.0168,7.8,4.2,mb,2.101,234.44,48.18,earthquake_local,SAW.AK_20021104050032_EV
